"abi","archive_version_year","company","address_line_1","city","state","employee_size_location","sales_volume_location","latitude","longitude","Category"
481826444,2023,"CHILI'S","7010 N FRESNO ST","FRESNO","CA",60,2824,36.837821,-119.780519,"Full-Service Restaurant"
481833028,2023,"TACO BELL","4050 W SHAW AVE","FRESNO","CA",35,1648,36.808674,-119.863886,"Fast Food"
481839074,2023,"KFC","4948 E KINGS CANYON RD","FRESNO","CA",32,1271,36.734718,-119.72972,"Fast Food"
481848968,2023,"LITTLE CAESARS","100 E TABOR AVE # 8","FAIRFIELD","CA",18,953,38.265771,-122.033412,"Fast Food"
481848984,2023,"ROUND TABLE PIZZA ROYALTY","2401 WATERMAN BLVD","FAIRFIELD","CA",23,1218,38.271697,-122.053266,"Fast Food"
481850162,2023,"SUBWAY","628 PARKER RD # F","FAIRFIELD","CA",8,424,38.272651,-121.958421,"Fast Food"
481857589,2023,"SUBWAY","2215 MISSION ST","SANTA CRUZ","CA",2,134,36.961532,-122.045731,"Fast Food"
481864668,2023,"PAPA MURPHY'S TAKE 'N' BAKE","245 MOUNT HERMON RD # T","SCOTTS VALLEY","CA",12,653,37.045731,-122.028923,"Fast Casual"
481867778,2023,"LITTLE CAESARS","1504 FREEDOM BLVD","WATSONVILLE","CA",8,435,36.931417,-121.768713,"Fast Food"
481871895,2023,"TACO BELL","421 E YOSEMITE AVE","MANTECA","CA",20,992,37.79766,-121.211999,"Fast Food"
481872661,2023,"DENNY'S","1135 S MAIN ST","MANTECA","CA",45,2232,37.78674,-121.216598,"Full-Service Restaurant"
481872679,2023,"TOGO'S","1115 S MAIN ST","MANTECA","CA",11,546,37.787008,-121.216867,"Fast Casual"
481876969,2023,"CHILI'S","2001 HARBISON DR","VACAVILLE","CA",74,3918,38.362568,-121.964423,"Full-Service Restaurant"
482996139,2023,"TACO BELL","288 VANN ST","WILLIAMS","CA",26,1547,39.152737,-122.154341,"Fast Food"
483006730,2023,"MC DONALD'S","4528 LAS POSITAS RD","LIVERMORE","CA",60,3554,37.699611,-121.742481,"Fast Food"
483029716,2023,"DENNY'S","5535 W CENTURY BLVD","LOS ANGELES","CA",90,3913,33.945846,-118.377574,"Full-Service Restaurant"
483032728,2023,"SUBWAY","14304 OCEAN GATE AVE","HAWTHORNE","CA",11,651,33.901653,-118.366991,"Fast Food"
483032801,2023,"SUBWAY","5339A W CENTINELA AVE # A","LOS ANGELES","CA",15,888,33.977322,-118.372546,"Fast Food"
483033395,2023,"YOSHINOYA","10025 HAWTHORNE BLVD","INGLEWOOD","CA",20,1184,33.944645,-118.353058,"Fast Casual"
483040242,2023,"EL POLLO LOCO","101 E COMPTON BLVD","COMPTON","CA",20,1184,33.896047,-118.223991,"Fast Casual"
483046843,2023,"LITTLE CAESARS","1728 W ROSECRANS AVE","COMPTON","CA",22,1302,33.90278,-118.25136,"Fast Food"
483047254,2023,"TACO BELL","11255 LONG BEACH BLVD","LYNWOOD","CA",22,1302,33.928602,-118.211328,"Fast Food"
483047262,2023,"TACO BELL","1914 W ROSECRANS AVE","COMPTON","CA",15,888,33.902737,-118.252741,"Fast Food"
483047270,2023,"TACO BELL","241 E COMPTON BLVD","COMPTON","CA",19,1125,33.896881,-118.222784,"Fast Food"
483047445,2023,"SUBWAY","1720 W ROSECRANS AVE","COMPTON","CA",15,888,33.901775,-118.251645,"Fast Food"
483065975,2023,"ROUND TABLE PIZZA ROYALTY","450 MARKET PL","SAN RAMON","CA",30,1743,37.764064,-121.950923,"Fast Food"
483073110,2023,"TACO BELL","500 CONTRA COSTA BLVD","PLEASANT HILL","CA",22,1279,37.981224,-122.067502,"Fast Food"
483077822,2023,"MC DONALD'S","10000 CROW CANYON RD","DANVILLE","CA",25,1453,37.798967,-121.922958,"Fast Food"
483086195,2023,"MC DONALD'S","107 SUN VALLEY MALL SNVLLY CTR","CONCORD","CA",13,756,37.973504,-122.036667,"Fast Food"
483094017,2023,"JACK IN THE BOX","4740 CLAYTON RD","CONCORD","CA",25,1453,37.960565,-121.981763,"Fast Food"
483166104,2023,"TACO BELL","16252 S HARBOR BLVD","SANTA ANA","CA",21,1192,33.72707,-117.919484,"Fast Food"
483178745,2023,"IHOP","18542 MACARTHUR BLVD","IRVINE","CA",30,1702,33.678394,-117.859559,"Full-Service Restaurant"
483178786,2023,"JACK IN THE BOX","601 N MAIN ST","SANTA ANA","CA",25,1419,33.750128,-117.867352,"Fast Food"
483233417,2023,"SUBWAY","1702 N BRISTOL ST # E","SANTA ANA","CA",6,341,33.760672,-117.885424,"Fast Food"
483247375,2023,"DEL TACO","2607 N TUSTIN ST","ORANGE","CA",23,1305,33.832463,-117.8359,"Fast Food"
483250080,2023,"SUBWAY","1085 E IMPERIAL HWY","PLACENTIA","CA",6,341,33.905734,-117.844679,"Fast Food"
483250098,2023,"SUBWAY","15076 ROSECRANS AVE","LA MIRADA","CA",14,829,33.897324,-118.008778,"Fast Food"
483258604,2023,"LITTLE CAESARS","533 S STATE COLLEGE BLVD","ANAHEIM","CA",22,1248,33.835167,-117.889675,"Fast Food"
483265898,2023,"SIZZLER","16275 HARBOR BLVD","FOUNTAIN VALLEY","CA",28,1589,33.726406,-117.919939,"Full-Service Restaurant"
483267126,2023,"OLIVE GARDEN","2330 N TUSTIN ST","ORANGE","CA",100,5673,33.829068,-117.836715,"Full-Service Restaurant"
483268165,2023,"SUBWAY","5675 E LA PALMA AVE # 185","ANAHEIM","CA",8,454,33.86059,-117.790954,"Fast Food"
483268314,2023,"TACO BELL","15006 LA MIRADA BLVD","LA MIRADA","CA",24,1421,33.896847,-118.006905,"Fast Food"
483268744,2023,"TOGO'S","8170 E ST ANA CNYN RD # 189","ANAHEIM","CA",10,568,33.868007,-117.748385,"Fast Casual"
484826995,2023,"SIZZLER","9480 WARNER AVE","FOUNTAIN VALLEY","CA",30,1702,33.715303,-117.964365,"Full-Service Restaurant"
484827100,2023,"SUBWAY","9115 ATLANTA AVE","HUNTINGTON BEACH","CA",15,851,33.65821,-117.969502,"Fast Food"
484827225,2023,"TACO BELL","9925 WARNER AVE","FOUNTAIN VALLEY","CA",14,795,33.716659,-117.95557,"Fast Food"
484829023,2023,"SUBWAY","10100 WARNER AVE # A","FOUNTAIN VALLEY","CA",6,341,33.715819,-117.952378,"Fast Food"
484854294,2023,"PAPA MURPHY'S TAKE 'N' BAKE","179 BOATYARD DR","FORT BRAGG","CA",6,281,39.420803,-123.805725,"Fast Casual"
484858105,2023,"TACO BELL","1500 S MAIN ST","WILLITS","CA",25,1171,39.394151,-123.349166,"Fast Food"
484869151,2023,"JACK IN THE BOX","2560 N PERRIS BLVD # X","PERRIS","CA",25,1281,33.819702,-117.226577,"Fast Food"
484869185,2023,"MC DONALD'S","2891 CANYON SPRINGS PKWY","RIVERSIDE","CA",62,3177,33.939032,-117.279565,"Fast Food"
484872924,2023,"CHILI'S","27645 YNEZ RD","TEMECULA","CA",50,2562,33.502702,-117.149994,"Full-Service Restaurant"
484873187,2023,"PIZZA FACTORY","25908 NEWPORT RD # G","MENIFEE","CA",14,718,33.686504,-117.207494,"Fast Food"
484873211,2023,"TACO BELL","39557 LOS ALAMOS RD","MURRIETA","CA",24,1230,33.575007,-117.178084,"Fast Food"
484873484,2023,"SUBWAY","30123 ANTELOPE RD # A","MENIFEE","CA",14,718,33.683061,-117.167806,"Fast Food"
484890348,2023,"TACO BELL","1548 N H ST","LOMPOC","CA",32,1711,34.663077,-120.457375,"Fast Food"
484910435,2023,"OLIVE GARDEN","1210 S BRADLEY RD","SANTA MARIA","CA",100,5345,34.938983,-120.418738,"Full-Service Restaurant"
484913744,2023,"KFC","7810 BRENTWOOD BLVD","BRENTWOOD","CA",15,872,37.943252,-121.69567,"Fast Food"
484917257,2023,"MC DONALD'S","914 MAIN ST","OAKLEY","CA",40,2324,38.00549,-121.752104,"Fast Food"
484917299,2023,"RED LOBSTER","4095 CENTURY BLVD","PITTSBURG","CA",90,5229,38.007696,-121.844016,"Full-Service Restaurant"
484919543,2023,"JACK IN THE BOX","2185 MAIN ST","OAKLEY","CA",24,1395,38.00344,-121.73257,"Fast Food"
484924485,2023,"TOGO'S","1040 W WEST COVINA PKWY","WEST COVINA","CA",17,1006,34.067698,-117.932205,"Fast Casual"
484936273,2023,"WIENERSCHNITZEL","13999 FRANCISQUITO AVE","BALDWIN PARK","CA",6,356,34.066406,-117.970806,"Fast Food"
484940002,2023,"SUBWAY","120 S 7TH AVE","LA PUENTE","CA",11,651,34.033819,-117.974844,"Fast Food"
487389876,2023,"SUBWAY","13720 SHERMAN WAY # B","VAN NUYS","CA",11,651,34.200659,-118.432249,"Fast Food"
487410599,2023,"EL POLLO LOCO","8351 SUNLAND BLVD","SUN VALLEY","CA",15,888,34.222934,-118.366373,"Fast Casual"
487414328,2023,"FATBURGER","14402 VENTURA BLVD # 126","SHERMAN OAKS","CA",16,947,34.150294,-118.446126,"Fast Casual"
487414450,2023,"JACK IN THE BOX","7955 VINELAND AVE","SUN VALLEY","CA",34,2012,34.215427,-118.370642,"Fast Food"
487415259,2023,"TACO BELL","12900 VANOWEN ST","NORTH HOLLYWOOD","CA",17,1006,34.193703,-118.414103,"Fast Food"
487419400,2023,"SUBWAY","26 OLD MAMMOTH RD","MAMMOTH LAKES","CA",8,352,37.646727,-118.989848,"Fast Food"
487426223,2023,"BURGER KING","3200 FLORAL AVE","SELMA","CA",29,1365,36.576694,-119.632687,"Fast Food"
487426496,2023,"MC DONALD'S","25145 W DORRIS AVE","COALINGA","CA",40,1883,36.253896,-120.249505,"Fast Food"
487431389,2023,"RED LOBSTER","928 W HUNTINGTON DR","MONROVIA","CA",90,5326,34.139533,-118.019103,"Full-Service Restaurant"
487431421,2023,"WIENERSCHNITZEL","750 E HUNTINGTON DR","MONROVIA","CA",19,1125,34.139888,-117.989467,"Fast Food"
487441446,2023,"BURGER KING","1 MARIPOSA ST","VALLEJO","CA",35,1853,38.105859,-122.23194,"Fast Food"
487441545,2023,"IHOP","114 PLAZA DR","VALLEJO","CA",35,1853,38.133483,-122.21619,"Full-Service Restaurant"
487441644,2023,"TACO BELL","2033 SOLANO AVE","VALLEJO","CA",22,1165,38.104895,-122.231964,"Fast Food"
487449845,2023,"PIZZA GUYS","612 E BIDWELL ST","FOLSOM","CA",10,521,38.672908,-121.162767,"Fast Food"
487452831,2023,"TACO BELL","13000 FOLSOM BLVD # 208","FOLSOM","CA",8,471,38.644687,-121.188281,"Fast Food"
487455636,2023,"TACO BELL","9382 MADISON AVE","ORANGEVALE","CA",22,1145,38.671392,-121.203093,"Fast Food"
487462996,2023,"DENNY'S","2627 E COLORADO BLVD","PASADENA","CA",37,2190,34.146345,-118.095912,"Full-Service Restaurant"
487466013,2023,"MC DONALD'S","799 N LAKE AVE","PASADENA","CA",54,3196,34.159681,-118.132934,"Fast Food"
487466369,2023,"OLIVE GARDEN","430 E HUNTINGTON DR","ARCADIA","CA",42,2486,34.139703,-118.021905,"Full-Service Restaurant"
487466757,2023,"POPEYES","899 N LAKE AVE","PASADENA","CA",25,1480,34.161438,-118.132831,"Fast Food"
487467649,2023,"SUBWAY","15 E HOLLY ST","PASADENA","CA",9,533,34.147822,-118.149954,"Fast Food"
487475444,2023,"PANDA EXPRESS","216 S LAKE AVE","PASADENA","CA",18,1066,34.142065,-118.131994,"Fast Casual"
487480980,2023,"TACO BELL","1236 E PACHECO BLVD","LOS BANOS","CA",20,895,37.057302,-120.837309,"Fast Food"
487480998,2023,"TOGO'S","3146 G ST # 107","MERCED","CA",2,238,37.319371,-120.467904,"Fast Casual"
488880527,2023,"TACO BELL","1107 W VISALIA RD","EXETER","CA",24,1163,36.29763,-119.155623,"Fast Food"
488914177,2023,"MOUNTAIN MIKE'S PIZZA","10419 FOLSOM BLVD","RANCHO CORDOVA","CA",8,417,38.590484,-121.30117,"Fast Food"
488916743,2023,"MC DONALD'S","8940 POCKET RD","SACRAMENTO","CA",55,2861,38.48119,-121.50611,"Fast Food"
488921644,2023,"MOUNTAIN MIKE'S PIZZA","5640 AUBURN BLVD","SACRAMENTO","CA",9,469,38.668518,-121.334638,"Fast Food"
488928052,2023,"SBARRO","1689 ARDEN WAY","SACRAMENTO","CA",12,625,38.60155,-121.427481,"Fast Food"
488932195,2023,"TACO BELL","4244 FLORIN RD","SACRAMENTO","CA",35,1821,38.495698,-121.455919,"Fast Food"
488936253,2023,"CPK-CALIFORNIA PIZZA KITCHEN","1735 ARDEN WAY # 220","SACRAMENTO","CA",68,3538,38.598589,-121.423333,"Fast Casual"
488961483,2023,"PIZZA GUYS","8399 FOLSOM BLVD # 3","SACRAMENTO","CA",11,573,38.547625,-121.392799,"Fast Food"
488967449,2023,"JACK IN THE BOX","5420 STOCKTON BLVD","SACRAMENTO","CA",20,1041,38.525658,-121.443527,"Fast Food"
489012302,2023,"PIZZA GUYS","1837 E GIBSON RD # G","WOODLAND","CA",20,954,38.664229,-121.741663,"Fast Food"
489014548,2023,"SUBWAY","4748 CHILES RD","DAVIS","CA",5,239,38.550292,-121.693548,"Fast Food"
489014662,2023,"WIENERSCHNITZEL","103 W MAIN ST","WOODLAND","CA",10,477,38.677102,-121.789095,"Fast Food"
489018234,2023,"MC DONALD'S","1500 E MAIN ST","WOODLAND","CA",37,1764,38.676719,-121.750332,"Fast Food"
489025254,2023,"PAPA MURPHY'S TAKE 'N' BAKE","962 GRAY AVE","YUBA CITY","CA",15,715,39.140459,-121.630694,"Fast Casual"
489025742,2023,"SUBWAY","1487 STATE HIGHWAY 99 # A","GRIDLEY","CA",9,381,39.35884,-121.68798,"Fast Food"
489025783,2023,"TACO BELL","631 10TH ST","MARYSVILLE","CA",30,1459,39.146048,-121.594199,"Fast Food"
489042606,2023,"SUBWAY","4663 PACIFIC AVE # B","STOCKTON","CA",12,596,37.990495,-121.312844,"Fast Food"
489042705,2023,"DENNY'S","5033 S HWY 99 E FRONTAGE RD","STOCKTON","CA",40,1984,37.95887,-121.23148,"Full-Service Restaurant"
489043133,2023,"TACO BELL","5025 S HIGHWAY 99","STOCKTON","CA",20,992,37.903242,-121.221094,"Fast Food"
489065979,2023,"SUBWAY","1270 S LA CIENEGA BLVD","LOS ANGELES","CA",18,966,34.053543,-118.37563,"Fast Food"
489068072,2023,"SUBWAY","25040 HESPERIAN BLVD","HAYWARD","CA",4,237,37.644336,-122.104515,"Fast Food"
489071027,2023,"OLIVE GARDEN","24688 HESPERIAN BLVD","HAYWARD","CA",90,5331,37.647821,-122.106592,"Full-Service Restaurant"
489100164,2023,"JACK IN THE BOX","41115 FREMONT BLVD","FREMONT","CA",27,1600,37.53082,-121.959111,"Fast Food"
489100222,2023,"JACK IN THE BOX","34701 ARDENWOOD BLVD","FREMONT","CA",24,1422,37.552474,-122.054759,"Fast Food"
489100248,2023,"JACK IN THE BOX","18555 MISSION BLVD","HAYWARD","CA",2,584,37.687732,-122.104578,"Fast Food"
489107060,2023,"BURGER KING","830 E DUNNE AVE","MORGAN HILL","CA",26,1615,37.129019,-121.637399,"Fast Food"
489114306,2023,"SUBWAY","8511 VENICE BLVD","LOS ANGELES","CA",12,711,34.035497,-118.378339,"Fast Food"
489114314,2023,"SUBWAY","9842 NATIONAL BLVD","LOS ANGELES","CA",6,356,34.030447,-118.401379,"Fast Food"
490609088,2023,"PANDA EXPRESS","804 MONTANA AVE","SANTA MONICA","CA",19,1125,34.02783,-118.500492,"Fast Casual"
490644242,2023,"TACO BELL","78932 HIGHWAY 111","LA QUINTA","CA",24,1230,33.70991,-116.28891,"Fast Food"
490641404,2023,"OLIVE GARDEN","72225 HIGHWAY 111","PALM DESERT","CA",106,5431,33.729899,-116.404313,"Full-Service Restaurant"
490643863,2023,"DEL TACO","72325 VARNER RD","THOUSAND PALMS","CA",20,1025,33.815018,-116.400623,"Fast Food"
490644317,2023,"WIENERSCHNITZEL","82608 US HIGHWAY 111","INDIO","CA",12,615,33.715116,-116.222966,"Fast Food"
490661428,2023,"JACK IN THE BOX","11010 W PICO BLVD","LOS ANGELES","CA",21,1243,34.03798,-118.432417,"Fast Food"
490667805,2023,"MC DONALD'S","8390 ARROYO CIR","GILROY","CA",50,3105,37.023619,-121.562479,"Fast Food"
490673480,2023,"PAPA MURPHY'S TAKE 'N' BAKE","1800 SOSCOL AVE # B","NAPA","CA",11,741,38.307429,-122.284394,"Fast Casual"
490726742,2023,"SUBWAY","4750 ALMADEN EXPY # 116","SAN JOSE","CA",5,311,37.26133,-121.87564,"Fast Food"
490726833,2023,"TACO BELL","3690 STEVENS CREEK BLVD","SAN JOSE","CA",19,1180,37.322954,-121.965863,"Fast Food"
490766540,2023,"CHUCK E CHEESE'S","3146 SPORTS ARENA BLVD # J-34","SAN DIEGO","CA",50,2806,32.75217,-117.20624,"Fast Food"
490774890,2023,"APPLEBEE'S GRILL + BAR","9480 MIRA MESA BLVD","SAN DIEGO","CA",58,3255,32.91808,-117.120925,"Full-Service Restaurant"
490777133,2023,"ROBERTO'S TACO SHOP","4090 EL CAJON BLVD","SAN DIEGO","CA",2,113,32.755565,-117.107523,"Fast Casual"
490796117,2023,"MC DONALD'S","7085 CLAIREMONT MESA BLVD","SAN DIEGO","CA",20,1123,32.832241,-117.165337,"Fast Food"
490867629,2023,"SUBWAY","1330 ORANGE AVE # 170","CORONADO","CA",7,393,32.682661,-117.178764,"Fast Food"
490903473,2023,"JACK IN THE BOX","3801 MURPHY CANYON RD","SAN DIEGO","CA",30,1684,32.811513,-117.115941,"Fast Food"
492364690,2023,"EL POLLO LOCO","22381 ANTONIO PKWY","RANCHO STA MARG","CA",26,1475,33.638708,-117.590393,"Fast Casual"
492364740,2023,"EL POLLO LOCO","32535 GOLDEN LANTERN ST","DANA POINT","CA",22,1248,33.49006,-117.69763,"Fast Casual"
492367347,2023,"ORIGINAL PANCAKE HOUSE","26951 MOULTON PKWY","ALISO VIEJO","CA",25,1419,33.571622,-117.700471,"Full-Service Restaurant"
492367560,2023,"PANDA EXPRESS","32411 ST OF GOLDEN LANTRN # 5R","LAGUNA NIGUEL","CA",12,681,33.562855,-117.704255,"Fast Casual"
492374004,2023,"SUBWAY","22481 EL TORO RD # B","LAKE FOREST","CA",8,454,33.635986,-117.682836,"Fast Food"
492396239,2023,"SUBWAY","1772 E AVE ARBOLES # K","THOUSAND OAKS","CA",3,160,34.2111,-118.84527,"Fast Food"
492404983,2023,"MC DONALD'S","501 NEW LOS ANGELES AVE","MOORPARK","CA",45,2386,34.279441,-118.874188,"Fast Food"
492979208,2023,"IHOP","1771 S VICTORIA AVE","VENTURA","CA",40,2121,34.257476,-119.211133,"Full-Service Restaurant"
492979364,2023,"KFC","3553 TELEGRAPH RD","VENTURA","CA",26,1379,34.273504,-119.247298,"Fast Food"
493025761,2023,"MC DONALD'S","1650 ARNEILL RD","CAMARILLO","CA",50,2651,34.234952,-119.038571,"Fast Food"
493039127,2023,"MC DONALD'S","1741 PACIFIC AVE","OXNARD","CA",40,2121,34.18053,-119.165171,"Fast Food"
493039176,2023,"MC DONALD'S","401 S VENTURA RD","OXNARD","CA",62,3287,34.199359,-119.19558,"Fast Food"
493047005,2023,"PORT OF SUBS","350 RALEYS TOWNE CTR # D","ROHNERT PARK","CA",7,399,38.345853,-122.706401,"Fast Casual"
493058549,2023,"CHUCK E CHEESE'S","601 ROHNERT PARK EXPY W","ROHNERT PARK","CA",48,2731,38.347165,-122.724581,"Fast Food"
493058663,2023,"PANDA EXPRESS","2107 SANTA ROSA PLZ","SANTA ROSA","CA",11,626,38.438628,-122.715541,"Fast Casual"
493128334,2023,"BURGER KING","5020 REDWOOD DR","ROHNERT PARK","CA",23,1309,38.364398,-122.714192,"Fast Food"
493142764,2023,"JACK IN THE BOX","1401 N MCDOWELL BLVD","PETALUMA","CA",21,1195,38.275405,-122.669768,"Fast Food"
493166326,2023,"CARL'S JR","1600 OAKDALE RD","MODESTO","CA",26,1285,37.66751,-120.957038,"Fast Food"
493193486,2023,"SUBWAY","1665 LANDER AVE","TURLOCK","CA",6,297,37.476538,-120.849871,"Fast Food"
493217780,2023,"MOUNTAIN MIKE'S PIZZA","6333 OAKDALE RD # D","RIVERBANK","CA",30,1482,37.731468,-120.959373,"Fast Food"
493278469,2023,"SUBWAY","195 E ALESSANDRO BLVD # 8F","RIVERSIDE","CA",12,615,33.915288,-117.327516,"Fast Food"
493317275,2023,"ALBERTO'S MEXICAN FOOD","7050 MAGNOLIA AVE","RIVERSIDE","CA",4,205,33.945469,-117.401654,"Fast Casual"
493322044,2023,"TACO BELL","181 E ALESSANDRO BLVD","RIVERSIDE","CA",23,1179,33.915873,-117.329437,"Fast Food"
493322200,2023,"TACO BELL","1420 UNIVERSITY AVE","RIVERSIDE","CA",28,1435,33.975318,-117.342541,"Fast Food"
493359988,2023,"MOUNTAIN MIKE'S PIZZA","550 S CHEROKEE LN # E","LODI","CA",7,348,38.128321,-121.25936,"Fast Food"
493364673,2023,"BURGER KING","18890 N HIGHWAY 88","LOCKEFORD","CA",19,943,38.155569,-121.154765,"Fast Food"
493364756,2023,"TACO BELL","2380 W KETTLEMAN LN","LODI","CA",30,1488,38.115055,-121.303979,"Fast Food"
493394910,2023,"IHOP","2450 WARDLOW RD","CORONA","CA",30,1537,33.881603,-117.611992,"Full-Service Restaurant"
493398408,2023,"CARL'S JR","23740 TEMESCAL CANYON RD","CORONA","CA",40,2010,33.775293,-117.487688,"Fast Food"
493420830,2023,"TACO BELL","24712 PICO CANYON RD","NEWHALL","CA",28,1657,34.383272,-118.577212,"Fast Food"
493859730,2023,"SUBWAY","332 BON AIR CTR","GREENBRAE","CA",6,353,37.945375,-122.522192,"Fast Food"
493931174,2023,"SUBWAY","20105 SHERMAN WAY","CANOGA PARK","CA",13,770,34.202006,-118.571941,"Fast Food"
493936207,2023,"MC DONALD'S","29161 CANWOOD ST","AGOURA HILLS","CA",50,2959,34.15019,-118.759285,"Fast Food"
493936942,2023,"PANDA EXPRESS","18427 NORDHOFF ST # D","NORTHRIDGE","CA",13,770,34.23557,-118.53484,"Fast Casual"
493937163,2023,"POPEYES","18300 VANOWEN ST # 1","RESEDA","CA",12,711,34.19363,-118.531887,"Fast Food"
493975379,2023,"CPK-CALIFORNIA PIZZA KITCHEN","100 31ST AVE","SAN MATEO","CA",60,3982,37.544573,-122.302634,"Fast Casual"
493996359,2023,"SUBWAY","3880 S EL CAMINO REAL","SAN MATEO","CA",3,200,37.532901,-122.293386,"Fast Food"
494001910,2023,"JACK IN THE BOX","40771 VILLAGE DR","BIG BEAR LAKE","CA",22,1115,34.24342,-116.89242,"Fast Food"
494002066,2023,"TACO BELL","41170 BIG BEAR BLVD","BIG BEAR LAKE","CA",19,963,34.24342,-116.89242,"Fast Food"
494013311,2023,"IHOP","491 VETERANS BLVD","REDWOOD CITY","CA",34,2257,37.496384,-122.235251,"Full-Service Restaurant"
494013881,2023,"MC DONALD'S","1100 EL CAMINO REAL","MENLO PARK","CA",33,2190,37.453927,-122.183127,"Fast Food"
494058167,2023,"APPLEBEE'S GRILL + BAR","1238 W IMPERIAL HWY","LA HABRA","CA",70,3971,33.91701,-117.961468,"Full-Service Restaurant"
494069701,2023,"MC DONALD'S","830 W RANCHO VISTA BLVD","PALMDALE","CA",48,2841,34.601286,-118.146988,"Fast Food"
494083280,2023,"CHUCK E CHEESE'S","1270-1272 EL CAMINO REAL","SAN BRUNO","CA",48,3186,37.626175,-122.412085,"Fast Food"
494108616,2023,"BURGER KING","4150 HIGHLAND AVE","HIGHLAND","CA",27,1368,34.136278,-117.196474,"Fast Food"
494109382,2023,"JACK IN THE BOX","1191 S MOUNT VERNON AVE","COLTON","CA",25,1267,34.048718,-117.30953,"Fast Food"
494110422,2023,"SUBWAY","4130 HIGHLAND AVE # D","HIGHLAND","CA",8,406,34.136246,-117.196909,"Fast Food"
494122955,2023,"KFC","950 MARKET ST # 209","OAKLAND","CA",17,1007,37.80455,-122.282158,"Fast Food"
494141856,2023,"BURGER KING","580 HEGENBERGER RD","OAKLAND","CA",21,1244,37.745297,-122.195605,"Fast Food"
494143464,2023,"SUBWAY","14393 WASHINGTON AVE # D","SAN LEANDRO","CA",2,134,37.702332,-122.141874,"Fast Food"
494157894,2023,"TOGO'S","5751 CHRISTIE AVE","EMERYVILLE","CA",15,889,37.836985,-122.294246,"Fast Casual"
494190663,2023,"SUBWAY","1114 E ALISAL ST","SALINAS","CA",3,186,36.672184,-121.624284,"Fast Food"
494198039,2023,"ROUND TABLE PIZZA ROYALTY","1160 S MAIN ST","SALINAS","CA",22,1364,36.65823,-121.65973,"Fast Food"
494199623,2023,"PIZZA FACTORY","301 THE ALAMEDA","SAN JN BAUTISTA","CA",5,263,36.84411,-121.538725,"Fast Food"
494218787,2023,"JACK IN THE BOX","1810 N MAIN ST","SALINAS","CA",36,2232,36.719065,-121.651009,"Fast Food"
494219199,2023,"LITTLE CAESARS","1578 N MAIN ST","SALINAS","CA",25,1510,36.713188,-121.653059,"Fast Food"
494226962,2023,"MC DONALD'S","37443 ENTERPRISE DR","BURNEY","CA",30,1919,40.888037,-121.654083,"Fast Food"
494236656,2023,"SUBWAY","451 W EL CAMINO REAL # A","MOUNTAIN VIEW","CA",6,373,37.383778,-122.0806,"Fast Food"
495664351,2023,"MC DONALD'S","1990 S 4TH ST","EL CENTRO","CA",45,2179,32.776297,-115.552877,"Fast Food"
495666075,2023,"DAIRY QUEEN GRILL & CHILL","1031 S SANTA FE AVE # A","VISTA","CA",3,169,33.19142,-117.229552,"Fast Food / Fast Casual"
495691545,2023,"ISLANDS FINE BURGERS & DRINKS","240 S MELROSE DR","VISTA","CA",70,3928,33.192851,-117.253122,"Full-Service Restaurant"
495704322,2023,"CHUCK E CHEESE'S","5500 GRSMNT CTR DR # J-34","LA MESA","CA",60,3367,32.778139,-117.010607,"Fast Food"
495705436,2023,"PANDA EXPRESS","8011 UNIVERSITY AVE # D","LA MESA","CA",12,674,32.765411,-117.023948,"Fast Casual"
495705840,2023,"TACO BELL","2506 JAMACHA RD","EL CAJON","CA",25,1403,32.74523,-116.92986,"Fast Food"
495733172,2023,"RUBIO'S COASTAL GRILL","12002 CARMEL MTN RD # 260","SAN DIEGO","CA",21,1179,32.983486,-117.076538,"Fast Casual"
495733404,2023,"TACO BELL","11688 CARMEL MOUNTAIN RD","SAN DIEGO","CA",24,1347,32.979898,-117.079918,"Fast Food"
495746679,2023,"OLIVE GARDEN","585 I ST","CHULA VISTA","CA",106,5948,32.628162,-117.087309,"Full-Service Restaurant"
495746687,2023,"TACO BELL","1548 E H ST","CHULA VISTA","CA",24,1347,32.644557,-116.997099,"Fast Food"
495767279,2023,"ROUND TABLE PIZZA ROYALTY","4935 JUNIPERO SERRA BLVD","COLMA","CA",14,930,37.674148,-122.465463,"Fast Food"
495829921,2023,"CPK-CALIFORNIA PIZZA KITCHEN","601 N SAN FERNANDO BLVD","BURBANK","CA",70,4143,34.184363,-118.314682,"Fast Casual"
495830150,2023,"DENNY'S","1010 W ALAMEDA AVE","BURBANK","CA",40,2367,34.161974,-118.312915,"Full-Service Restaurant"
495837411,2023,"YOSHINOYA","1215 N SAN FERNANDO BLVD","BURBANK","CA",10,592,34.188885,-118.320148,"Fast Casual"
495838054,2023,"LITTLE CAESARS","934 E COLORADO ST","GLENDALE","CA",10,592,34.142285,-118.243465,"Fast Food"
495843476,2023,"SUBWAY","2675 GEARY BLVD # E-103","SAN FRANCISCO","CA",3,214,37.782042,-122.44648,"Fast Food"
495845984,2023,"SUBWAY","150 OLD COUNTY RD","BRISBANE","CA",6,399,37.685378,-122.400833,"Fast Food"
495881674,2023,"EL POLLO LOCO","2201 N BROADWAY","LOS ANGELES","CA",14,829,34.07385,-118.217748,"Fast Casual"
